Model,Title,Price,Year,Fuel,Mileage,Gearbox,url
Passat,Volkswagen Passat GTE DSG 218HK Executive Drag Värmare Läder,239 900 kr,2018,Miljöbränsle/Hybrid,7 000 - 7 499 mil,Automat,/annons/stockholm/volkswagen_passat_gte_dsg_218hk_executive_drag_varmare_lader/94682670
Passat,Volkswagen Passat Alltrack 2.0 TDI 4Motion 190hk Drag D-Värm,229 900 kr(183 920 kr ex. moms),2018,Diesel,9 000 - 9 499 mil,Automat,/annons/stockholm/volkswagen_passat_alltrack_2_0_tdi_4motion_190hk_drag_d_varm/94051796
Passat,Volkswagen Passat 2.0 TDI Executive 190hk Drag D-värm CarPla,214 000 kr(171 200 kr ex. moms),2018,Diesel,9 500 - 9 999 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_tdi_executive_190hk_drag_d_varm_carpla/94051782
Passat,Volkswagen Passat Alltrack 2.0TDI 4M Executive Drag D-Värm,239 900 kr(191 920 kr ex. moms),2018,Diesel,9 500 - 9 999 mil,Automat,/annons/stockholm/volkswagen_passat_alltrack_2_0tdi_4m_executive_drag_d_varm/93840107
Passat,Volkswagen Passat Alltrack 2.0TDI 190hk 4M Executive Drag,204 900 kr(163 920 kr ex. moms),2017,Diesel,10 000 - 10 499 mil,Automat,/annons/stockholm/volkswagen_passat_alltrack_2_0tdi_190hk_4m_executive_drag/93840078
Passat,Volkswagen Passat Alltrack 2.0 TDI 4M D-Värm Drag Navi Skinn,158 800 kr,2015,Diesel,11 000 - 11 499 mil,Automat,/annons/stockholm/volkswagen_passat_alltrack_2_0_tdi_4m_d_varm_drag_navi_skinn/94570643
Passat,Volkswagen Passat GTE Executive Business Drag D-Värm 218hk,194 700 kr(155 760 kr ex. moms),2017,Miljöbränsle/Hybrid,13 000 - 13 499 mil,Automat,/annons/stockholm/volkswagen_passat_gte_executive_business_drag_d_varm_218hk/94074693
Passat,Volkswagen Passat Variant GTE Kamera Carplay Drag Eu6 218hk,208 800 kr,2017,Miljöbränsle/Hybrid,9 500 - 9 999 mil,Automat,/annons/stockholm/volkswagen_passat_variant_gte_kamera_carplay_drag_eu6_218hk/94058769
Passat,Volkswagen Passat 2.0 TDI 4M R Line Drag D-Värm B-Kamera,114 800 kr,2014,Diesel,15 500 - 15 999 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_tdi_4m_r_line_drag_d_varm_b_kamera/93979795
Passat,Volkswagen Passat SC 1.4 TSI 4M Eu6 Backkamera Carplay Drag,188 900 kr,2016,Bensin,5 500 - 5 999 mil,Manuell,/annons/stockholm/volkswagen_passat_sc_1_4_tsi_4m_eu6_backkamera_carplay_drag/93892186
Passat,Volkswagen Passat 2.0 TSI DSG Drag-Skinn-Active info-Värmare,244 900 kr(195 920 kr ex. moms),2016,Bensin,8 500 - 8 999 mil,Automat,/annons/sodermanland/volkswagen_passat_2_0_tsi_dsg_drag_skinn_active_info_varmare/94682363
Passat,Volkswagen Passat 190HK/4MOTION/EXECUTIVE/DRAG/D-VÄRM/AUTO,169 900 kr,2015,Diesel,13 500 - 13 999 mil,Automat,/annons/stockholm/volkswagen_passat_190hk_4motion_executive_drag_d_varm_auto/94682132
Passat,Volkswagen Passat Variant GTE DSG Driver assist 218hk Drag/V,279 000 kr,2019,Miljöbränsle/Hybrid,6 000 - 6 499 mil,Automat,/annons/stockholm/volkswagen_passat_variant_gte_dsg_driver_assist_218hk_drag_v/94361715
Passat,Volkswagen Passat Alltrack 2.0 TDI GTS 240hk 4M Drag/Kam/Vär,214 000 kr,2016,Diesel,10 000 - 10 499 mil,Automat,/annons/stockholm/volkswagen_passat_alltrack_2_0_tdi_gts_240hk_4m_drag_kam_var/94023999
Passat,Volkswagen Passat CC 2.0 TDI | 4Motion | Navi | Pano | Webas,108 900 kr,2011,Diesel,16 000 - 16 499 mil,Automat,/annons/stockholm/volkswagen_passat_cc_2_0_tdi___4motion___navi___pano___webas/94681821
Passat,Volkswagen Passat 2.0 TDI 190Hk Executive 4M DSG,219 900 kr,2016,Diesel,6 000 - 6 499 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_tdi_190hk_executive_4m_dsg/93268727
Passat,Volkswagen Passat 3.2 V6 FSI 4M R Line Drag Skinn 250hk,74 900 kr,2010,Bensin,17 000 - 17 499 mil,Automat,/annons/stockholm/volkswagen_passat_3_2_v6_fsi_4m_r_line_drag_skinn_250hk/94575794
Passat,Volkswagen Passat Variant 2.0 TDI BlueMotion 140hk,69 900 kr,2012,Diesel,17 000 - 17 499 mil,Manuell,/annons/vastmanland/volkswagen_passat_variant_2_0_tdi_bluemotion_140hk/94681195
Passat,"Volkswagen Passat R-Line Drag,Värme 2.0 TSI GTR 4M 280hk",276 800 kr,2018,Bensin,9 500 - 9 999 mil,Automat,/annons/stockholm/volkswagen_passat_r_line_drag_varme_2_0_tsi_gtr_4m_280hk/94681149
Passat,Volkswagen Passat Variant 2.0 TDI 4Motion DSG R-Line,60 000 kr,2010,Diesel,20 000 - 20 499 mil,Automat,/annons/stockholm/volkswagen_passat_variant_2_0_tdi_4motion_dsg_r_line/94680949
Passat,Volkswagen Passat 2.0 TDI EU6 150HK MOMS/D-VÄRM/NAVI/B-KAM,189 900 kr(151 920 kr ex. moms),2017,Diesel,5 500 - 5 999 mil,Manuell,/annons/stockholm/volkswagen_passat_2_0_tdi_eu6_150hk_moms_d_varm_navi_b_kam/93156092
Passat,Volkswagen Passat 2.0 190HK 4MOTION D-VÄRM PDC ALCANTARA,189 700 kr(151 760 kr ex. moms),2018,Diesel,12 000 - 12 499 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_190hk_4motion_d_varm_pdc_alcantara/92010533
Passat,Volkswagen Passat Alltrack 2.0 TDI 4M Cockpit / SE UTR 190hk,234 800 kr(187 840 kr ex. moms),2018,Diesel,11 000 - 11 499 mil,Automat,/annons/stockholm/volkswagen_passat_alltrack_2_0_tdi_4m_cockpit___se_utr_190hk/94313946
Passat,Volkswagen Passat Alltrack 2.0 TDI Active Info / D-Värme 190,234 800 kr(187 840 kr ex. moms),2018,Diesel,11 000 - 11 499 mil,Automat,/annons/stockholm/volkswagen_passat_alltrack_2_0_tdi_active_info___d_varme_190/94219619
Passat,Volkswagen Passat Alltrack 2.0 TDI 4M Cockpit / SE UTR 190hk,234 800 kr(187 840 kr ex. moms),2018,Diesel,11 500 - 11 999 mil,Automat,/annons/stockholm/volkswagen_passat_alltrack_2_0_tdi_4m_cockpit___se_utr_190hk/94313881
Passat,Volkswagen Passat 2.0 TDI 190HK SCR 4M AUT R-LINE D-VÄRM,179 900 kr(143 920 kr ex. moms),2017,Diesel,13 500 - 13 999 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_tdi_190hk_scr_4m_aut_r_line_d_varm/93926440
Passat,Volkswagen Passat Alltrack 2.0 TDI BlueMotion 4MotiDSG Sekve,139 800 kr,2015,Diesel,13 000 - 13 499 mil,Automat,/annons/stockholm/volkswagen_passat_alltrack_2_0_tdi_bluemotion_4motidsg_sekve/94570622
Passat,Volkswagen Passat 2.0 TDI GT 4M D-Värm Drag Kamera Kamrem,149 900 kr(119 920 kr ex. moms),2016,Diesel,21 500 - 21 999 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_tdi_gt_4m_d_varm_drag_kamera_kamrem/94563438
Passat,Volkswagen Passat GTE SC Executive Läder,278 900 kr,2018,Miljöbränsle/Hybrid,3 000 - 3 499 mil,Automat,/annons/stockholm/volkswagen_passat_gte_sc_executive_lader/93754851
Passat,Volkswagen Passat GTE SC Executive Dragpkt Värmare,234 500 kr,2018,Miljöbränsle/Hybrid,9 500 - 9 999 mil,Automat,/annons/stockholm/volkswagen_passat_gte_sc_executive_dragpkt_varmare/93753375
Passat,VW passat gt sportline,55 000 kr,2009,Diesel,18 500 - 18 999 mil,Automat,/annons/stockholm/vw_passat_gt_sportline/94255442
Passat,Volkswagen Passat GTE 1.4 Drag B-kamera B-Värmare 1 Brukare,224 800 kr(179 840 kr ex. moms),2017,Bensin,7 500 - 7 999 mil,Automat,/annons/stockholm/volkswagen_passat_gte_1_4_drag_b_kamera_b_varmare_1_brukare/92697008
Passat,Volkswagen Passat SC GTE 1.4 TSI B-Kam Värmare Drag,169 900 kr,2017,Miljöbränsle/Hybrid,21 000 - 21 499 mil,Automat,/annons/stockholm/volkswagen_passat_sc_gte_1_4_tsi_b_kam_varmare_drag/92678299
Passat,Volkswagen Passat SC 2.0 TDI 4Motion Executive Euro 6 240hk,344 900 kr,2020,Diesel,3 500 - 3 999 mil,Automat,/annons/sodermanland/volkswagen_passat_sc_2_0_tdi_4motion_executive_euro_6_240hk/94678962
Passat,Volkswagen Passat 2.0 TDI SCR 4M Executive D-Värm EU6 190hk,183 800 kr,2016,Diesel,12 000 - 12 499 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_tdi_scr_4m_executive_d_varm_eu6_190hk/94427301
Passat,Volkswagen Passat TSI 150 DSG Executive Drag Motorvärmare,169 900 kr,2015,Bensin,12 000 - 12 499 mil,Automat,/annons/stockholm/volkswagen_passat_tsi_150_dsg_executive_drag_motorvarmare/94678228
Passat,Volkswagen Passat Variant 1.8 T TipTronic,20 000 kr,2002,Bensin,23 500 - 23 999 mil,Automat,/annons/stockholm/volkswagen_passat_variant_1_8_t_tiptronic/94677128
Passat,Volkswagen Passat 2.0 TDI 4M DSG Drag Värmare LM S+V,179 900 kr,2016,Diesel,10 000 - 10 499 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_tdi_4m_dsg_drag_varmare_lm_s_v/94342870
Passat,Volkswagen Passat SC 2.0 TDI 4Motion AUT R-Line Executive,219 900 kr(175 920 kr ex. moms),2018,Diesel,10 000 - 10 499 mil,Automat,/annons/stockholm/volkswagen_passat_sc_2_0_tdi_4motion_aut_r_line_executive/94676936
Passat,Volkswagen Passat GTE 218hk Plug-in Hybrid DSG / Drag / Värm,249 000 kr(199 200 kr ex. moms),2018,Miljöbränsle/Hybrid,5 500 - 5 999 mil,Automat,/annons/stockholm/volkswagen_passat_gte_218hk_plug_in_hybrid_dsg___drag___varm/94676441
Passat,Volkswagen Passat GTE 218hk DSG / Panorama / Navi / Active I,259 000 kr(207 200 kr ex. moms),2017,Miljöbränsle/Hybrid,7 500 - 7 999 mil,Automat,/annons/stockholm/volkswagen_passat_gte_218hk_dsg___panorama___navi___active_i/94473913
Passat,Volkswagen Passat 2.0 TDI 4 motion alltrack.,119 900 kr,2015,Diesel,20 000 - 20 499 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_tdi_4_motion_alltrack_/94675764
Passat,Volkswagen Passat Sportscombi TSI 150 DSG7/P-värmare/Drag/Ac,219 900 kr(175 920 kr ex. moms),2018,Bensin,6 500 - 6 999 mil,Automat,/annons/stockholm/volkswagen_passat_sportscombi_tsi_150_dsg7_p_varmare_drag_ac/94675395
Passat,Volkswagen Passat CC 2.0 TDI 4M 170hk DRAG B-KAMERA M-VÄRMAR,99 400 kr,2011,Diesel,17 000 - 17 499 mil,Automat,/annons/uppsala/volkswagen_passat_cc_2_0_tdi_4m_170hk_drag_b_kamera_m_varmar/94675006
Passat,Volkswagen Passat 2.0 TDI 4M Premium Drag D-Värm B-Kamera,92 900 kr,2012,Diesel,18 000 - 18 499 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_tdi_4m_premium_drag_d_varm_b_kamera/94674848
Passat,Volkswagen Passat Variant GTE DSG Executive Business Fullutr,267 400 kr(213 920 kr ex. moms),2018,Miljöbränsle/Hybrid,4 500 - 4 999 mil,Automat,/annons/stockholm/volkswagen_passat_variant_gte_dsg_executive_business_fullutr/94674790
Passat,Volkswagen Passat Sportscombi TSI150 DSG Drag/Backkamera,209 900 kr(167 920 kr ex. moms),2018,Bensin,5 000 - 5 499 mil,Automat,/annons/stockholm/volkswagen_passat_sportscombi_tsi150_dsg_drag_backkamera/94674706
Passat,Volkswagen Passat Sportscombi TSI150 Dragpaket,219 900 kr(175 920 kr ex. moms),2018,Bensin,1 000 - 1 499 mil,Manuell,/annons/stockholm/volkswagen_passat_sportscombi_tsi150_dragpaket/94674687
Passat,Volkswagen Passat 2.0 TDI 4M DSG R-LINE VÄRMARE DRAG,129 900 kr,2014,Diesel,13 000 - 13 499 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_tdi_4m_dsg_r_line_varmare_drag/94674336
Passat,Volkswagen Passat GTE Plug-in Hybrid 218hk Dragpaket P-Värm,218 900 kr,2017,Miljöbränsle/Hybrid,7 500 - 7 999 mil,Automat,/annons/stockholm/volkswagen_passat_gte_plug_in_hybrid_218hk_dragpaket_p_varm/94432432
Passat,"Volkswagen Passat 2.0 TDI DSG 4Motion, R-Line Premium (170hk",68 000 kr,2010,Diesel,19 500 - 19 999 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_tdi_dsg_4motion__r_line_premium__170hk/94673558
Passat,Volkswagen Passat 2.0 TDI Sportscombi Executive Business,180 000 kr,2017,Diesel,12 000 - 12 499 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_tdi_sportscombi_executive_business/94673551
Passat,Volkswagen Passat 1.4 Plug-in-Hybrid Sportscombi (218hk) GTE,215 000 kr,2017,Miljöbränsle/Hybrid,10 000 - 10 499 mil,Automat,/annons/stockholm/volkswagen_passat_1_4_plug_in_hybrid_sportscombi__218hk__gte/94673546
Passat,Volkswagen Passat Alltrack 2.0 TDI Sportscombi 4MOTION (190h,180 000 kr,2017,Diesel,13 500 - 13 999 mil,Automat,/annons/stockholm/volkswagen_passat_alltrack_2_0_tdi_sportscombi_4motion__190h/94673541
Passat,"Volkswagen Passat 2.0 TDI BMT Variant 4M R-Line, Premium",118 000 kr,2013,Diesel,12 000 - 12 499 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_tdi_bmt_variant_4m_r_line__premium/94673540
Passat,Volkswagen Passat Alltrack 2.0 TDI 177HK 4M AUT PREMIUM,109 900 kr,2013,Diesel,18 000 - 18 499 mil,Automat,/annons/stockholm/volkswagen_passat_alltrack_2_0_tdi_177hk_4m_aut_premium/94673708
Passat,Volkswagen Passat 2.0 TDI Sportscombi (190hk) Sport,146 000 kr,2016,Diesel,13 500 - 13 999 mil,Manuell,/annons/stockholm/volkswagen_passat_2_0_tdi_sportscombi__190hk__sport/94673534
Passat,Volkswagen Passat 1.4 TSI EcoFuel Variant (150hk),101 500 kr,2013,Miljöbränsle/Hybrid,12 500 - 12 999 mil,Automat,/annons/stockholm/volkswagen_passat_1_4_tsi_ecofuel_variant__150hk_/94673531
Passat,Volkswagen Passat Sportscombi TDI190 DSG 4M Drag/Navigation/,289 900 kr(231 920 kr ex. moms),2019,Diesel,2 500 - 2 999 mil,Automat,/annons/stockholm/volkswagen_passat_sportscombi_tdi190_dsg_4m_drag_navigation_/94673512
Passat,"Volkswagen Passat 2.0 TSI GTR DSG, R-Line, Sport (272hk)",361 000 kr,2019,Bensin,4 500 - 4 999 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_tsi_gtr_dsg__r_line__sport__272hk_/94673464
Passat,"Volkswagen Passat 2.0 TDI BlueMotion DSG Premium, Sport",79 900 kr,2012,Diesel,19 000 - 19 499 mil,Automat,/annons/vastmanland/volkswagen_passat_2_0_tdi_bluemotion_dsg_premium__sport/94673157
Passat,Volkswagen Passat Alltrack 2.0 TDI BlueMotion 4Motion DSG,118 500 kr,2015,Diesel,22 000 - 22 499 mil,Automat,/annons/stockholm/volkswagen_passat_alltrack_2_0_tdi_bluemotion_4motion_dsg/94429833
Passat,Volkswagen Passat Alltrack TDI 190 DSG 4M/Drag/P-värmare/Key,349 900 kr(279 920 kr ex. moms),2020,Diesel,3 000 - 3 499 mil,Automat,/annons/stockholm/volkswagen_passat_alltrack_tdi_190_dsg_4m_drag_p_varmare_key/94672371
Passat,"Volkswagen Passat GTE 1,4 TSI DSG Aut Laddhybrid Bensin/El 2",229 000 kr,2018,Miljöbränsle/Hybrid,8 000 - 8 499 mil,Automat,/annons/uppsala/volkswagen_passat_gte_1_4_tsi_dsg_aut_laddhybrid_bensin_el_2/94418356
Passat,Volkswagen Passat 2.0TDI 4Motion Premium Full R-line 170hk,89 900 kr,2010,Diesel,16 000 - 16 499 mil,Automat,/annons/stockholm/volkswagen_passat_2_0tdi_4motion_premium_full_r_line_170hk/94672128
Passat,Volkswagen Passat Variant 2.0 FSI 150hk,32 900 kr,2006,Bensin,16 500 - 16 999 mil,Manuell,/annons/stockholm/volkswagen_passat_variant_2_0_fsi_150hk/94671107
Passat,"Volkswagen Passat 2.0 TDI 4M R-line, Premium, Nyservad 170HK",94 800 kr,2013,Diesel,20 500 - 20 999 mil,Automat,/annons/vastmanland/volkswagen_passat_2_0_tdi_4m_r_line__premium__nyservad_170hk/94671020
Passat,Volkswagen Passat 2.0 TDI 4M R-line 177hk Pano Skinn D-Värm,152 800 kr,2014,Diesel,10 500 - 10 999 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_tdi_4m_r_line_177hk_pano_skinn_d_varm/94670954
Passat,Volkswagen Passat 2.0 TDI BlueMotion Drag D-värmare 190hk,229 900 kr(183 920 kr ex. moms),2018,Diesel,7 000 - 7 499 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_tdi_bluemotion_drag_d_varmare_190hk/94670843
Passat,Volkswagen Passat Alltrack 2.0TDI 4M Executive Cockpit 190hk,199 900 kr(159 920 kr ex. moms),2018,Diesel,14 000 - 14 499 mil,Automat,/annons/stockholm/volkswagen_passat_alltrack_2_0tdi_4m_executive_cockpit_190hk/94670478
Passat,Volkswagen Passat Variant 2.0 FSI TipTronic 150hk,44 900 kr,2007,Bensin,18 000 - 18 499 mil,Automat,/annons/vastmanland/volkswagen_passat_variant_2_0_fsi_tiptronic_150hk/92722642
Passat,Volkswagen Passat 2.0 TDI 190hk Executive R-Line Active Info,192 900 kr,2018,Diesel,16 000 - 16 499 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_tdi_190hk_executive_r_line_active_info/93622090
Passat,Volkswagen Passat TDI 190 4Motion DSG Drag Värmare LED,229 900 kr,2017,Diesel,8 500 - 8 999 mil,Automat,/annons/stockholm/volkswagen_passat_tdi_190_4motion_dsg_drag_varmare_led/93428975
Passat,Volkswagen Passat Alltrack TDI DSG GT Executive Drag Värmare,249 000 kr(199 200 kr ex. moms),2018,Diesel,7 500 - 7 999 mil,Automat,/annons/stockholm/volkswagen_passat_alltrack_tdi_dsg_gt_executive_drag_varmare/94670019
Passat,Volkswagen Passat Alltrack 2.0 TDI 4M | Värmare | Panorama 1,139 800 kr,2013,Diesel,9 500 - 9 999 mil,Automat,/annons/vastmanland/volkswagen_passat_alltrack_2_0_tdi_4m___varmare___panorama_1/94669134
Passat,Volkswagen Passat Sportscombi 2.0 TDI SCR,162 000 kr,2016,Diesel,13 500 - 13 999 mil,Automat,/annons/stockholm/volkswagen_passat_sportscombi_2_0_tdi_scr/94668844
Passat,Volkswagen Passat Sportscombi TDI 190HK DSG 4M GT,199 900 kr,2016,Diesel,9 000 - 9 499 mil,Automat,/annons/sodermanland/volkswagen_passat_sportscombi_tdi_190hk_dsg_4m_gt/94668204
Passat,Volkswagen Passat Sportscombi TSI 150,184 900 kr,2018,Bensin,5 500 - 5 999 mil,Manuell,/annons/stockholm/volkswagen_passat_sportscombi_tsi_150/94668019
Passat,VW Passat Alltrack (Nav/D-värm/panorama/keyless),121 900 kr,2012,Diesel,15 500 - 15 999 mil,Automat,/annons/stockholm/vw_passat_alltrack__nav_d_varm_panorama_keyless_/94537948
Passat,Volkswagen Passat GTE 218hk Executive Business P-Värm LED,229 900 kr(183 920 kr ex. moms),2017,Miljöbränsle/Hybrid,8 500 - 8 999 mil,Automat,/annons/stockholm/volkswagen_passat_gte_218hk_executive_business_p_varm_led/93480293
Passat,Volkswagen Passat GTE 1.4 TSI Plug-In Drag B-värm SoV Carpla,224 000 kr(179 200 kr ex. moms),2018,Miljöbränsle/Hybrid,10 000 - 10 499 mil,Automat,/annons/stockholm/volkswagen_passat_gte_1_4_tsi_plug_in_drag_b_varm_sov_carpla/93443038
Passat,Volkswagen Passat GTE 1.4 Plug in 218hk Drag B-kamera Adapti,207 900 kr(166 320 kr ex. moms),2017,Miljöbränsle/Hybrid,11 000 - 11 499 mil,Automat,/annons/stockholm/volkswagen_passat_gte_1_4_plug_in_218hk_drag_b_kamera_adapti/93432785
Passat,Volkswagen Passat Variant GTE DSG /RESERVERAD/ Executive Bus,279 000 kr(223 200 kr ex. moms),2018,Miljöbränsle/Hybrid,4 500 - 4 999 mil,Automat,/annons/stockholm/volkswagen_passat_variant_gte_dsg__reserverad__executive_bus/94667309
Passat,"Volkswagen Passat """"""SÅLD""""""",69 900 kr,2010,Miljöbränsle/Hybrid,11 000 - 11 499 mil,Automat,/annons/stockholm/volkswagen_passat____sald___/94667291
Passat,Volkswagen Passat Alltrack 2.0 TDI 4M D-Värm Drag Eu6 190hk,184 800 kr,2017,Diesel,15 000 - 15 499 mil,Automat,/annons/stockholm/volkswagen_passat_alltrack_2_0_tdi_4m_d_varm_drag_eu6_190hk/94620804
Passat,Volkswagen Passat 2.0 TDI 4M GTS Executive Eu6 240hk D-Värm,198 800 kr,2015,Diesel,10 000 - 10 499 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_tdi_4m_gts_executive_eu6_240hk_d_varm/94411491
Passat,Volkswagen Passat 200hk R-line 4-motion,357 000 kr,2021,Diesel,0 - 499 mil,Automat,/annons/vastmanland/volkswagen_passat_200hk_r_line_4_motion/92458278
Passat,Volkswagen Passat SPORTSCOMBI GTE,561 900 kr,2021,Miljöbränsle/Hybrid,0 - 499 mil,Automat,/annons/vastmanland/volkswagen_passat_sportscombi_gte/94230410
Passat,Volkswagen Passat GTE Business lease,5 976 kr,2021,Miljöbränsle/Hybrid,0 - 499 mil,Automat,/annons/vastmanland/volkswagen_passat_gte_business_lease/94423061
Passat,Volkswagen Passat Variant GTE DSG Drag/Backamera,259 900 kr(207 920 kr ex. moms),2018,Miljöbränsle/Hybrid,4 500 - 4 999 mil,Automat,/annons/stockholm/volkswagen_passat_variant_gte_dsg_drag_backamera/94666724
Passat,"Volkswagen Passat 2,0 TDI Aut 177Hk R-Line 4M (Värmare+Drag)",159 000 kr,2014,Diesel,8 000 - 8 499 mil,Automat,/annons/uppsala/volkswagen_passat_2_0_tdi_aut_177hk_r_line_4m__varmare_drag_/94666000
Passat,Volkswagen Passat Alltrack 2.0TDI 4M Executive 190hk D-värm,154 800 kr,2017,Diesel,18 500 - 18 999 mil,Automat,/annons/stockholm/volkswagen_passat_alltrack_2_0tdi_4m_executive_190hk_d_varm/94665606
Passat,Volkswagen Passat 2.0 TDI Premium Sport / Läder/ 170hk,94 900 kr,2012,Diesel,18 000 - 18 499 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_tdi_premium_sport___lader__170hk/94368355
Passat,Volkswagen Passat Sportscombi SC TSI 150 DSG7,234 900 kr,2018,Bensin,4 000 - 4 499 mil,Automat,/annons/sodermanland/volkswagen_passat_sportscombi_sc_tsi_150_dsg7/93701129
Passat,Volkswagen Passat Sportscombi SC TSI 150,199 900 kr,2018,Bensin,4 000 - 4 499 mil,Manuell,/annons/sodermanland/volkswagen_passat_sportscombi_sc_tsi_150/93147692
Passat,Volkswagen Passat Sportscombi TDI 190 DSG7 4M,199 900 kr,2018,Diesel,14 000 - 14 499 mil,Automat,/annons/sodermanland/volkswagen_passat_sportscombi_tdi_190_dsg7_4m/92233282
Passat,Volkswagen Passat Alltrack 2.0 TDI SCR 4M Executive 240hk,229 800 kr,2018,Diesel,15 500 - 15 999 mil,Automat,/annons/vastmanland/volkswagen_passat_alltrack_2_0_tdi_scr_4m_executive_240hk/94664960
Passat,Volkswagen Passat Alltrack 2.0 TDI / Cockpit / D-värme 190hk,224 900 kr(179 920 kr ex. moms),2018,Diesel,13 000 - 13 499 mil,Automat,/annons/stockholm/volkswagen_passat_alltrack_2_0_tdi___cockpit___d_varme_190hk/94549815
Passat,VW Passat Alltrack 2.0 TDI BlueMotion Technology 4,59 000 kr,2013,Diesel,30 000 - 34 999 mil,Automat,/annons/stockholm/vw_passat_alltrack_2_0_tdi_bluemotion_technology_4/94664148
Passat,Passat R-line / 4motion / 177hk,99 000 kr,2013,Diesel,18 000 - 18 499 mil,Automat,/annons/stockholm/passat_r_line___4motion___177hk/94663341
Passat,Volkswagen Passat Variant 2.0 TDI BlueMotion 4Motion 140hk,139 900 kr,2015,Diesel,9 000 - 9 499 mil,Manuell,/annons/stockholm/volkswagen_passat_variant_2_0_tdi_bluemotion_4motion_140hk/94663316
Passat,Volkswagen Passat GTE DSG Executive Safetech Drag Värmare,209 900 kr(167 920 kr ex. moms),2018,Miljöbränsle/Hybrid,12 000 - 12 499 mil,Automat,/annons/stockholm/volkswagen_passat_gte_dsg_executive_safetech_drag_varmare/93941000
Passat,Volkswagen Passat GTE DSG Automat Executive 218hk Drag Värma,279 900 kr,2018,Miljöbränsle/Hybrid,3 000 - 3 499 mil,Automat,/annons/uppsala/volkswagen_passat_gte_dsg_automat_executive_218hk_drag_varma/94662798
Passat,Volkswagen Passat Sportscombi 1.5 TSI 150hk DSG- KAMPANJ,294 900 kr(235 920 kr ex. moms),2022,Bensin,0 - 499 mil,Automat,/annons/stockholm/volkswagen_passat_sportscombi_1_5_tsi_150hk_dsg__kampanj/94661776
Passat,Volkswagen Passat Sportscombi 1.5 TSI 150hk DSG- KAMPANJ,294 900 kr(235 920 kr ex. moms),2022,Bensin,0 - 499 mil,Automat,/annons/stockholm/volkswagen_passat_sportscombi_1_5_tsi_150hk_dsg__kampanj/94661770
Passat,"Volkswagen Passat Variant 2.0 TDI DSG R-Line Premium, Sport",59 900 kr,2010,Diesel,18 500 - 18 999 mil,Automat,/annons/uppsala/volkswagen_passat_variant_2_0_tdi_dsg_r_line_premium__sport/94660887
Passat,Volkswagen Passat 2.0 4M 190HK NYKAMREM D-VÄRM DRAG KAMERA,139 800 kr,2015,Diesel,21 500 - 21 999 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_4m_190hk_nykamrem_d_varm_drag_kamera/94363317
Passat,Volkswagen Passat Alltrack 2.0 TDI 4Motion DSG Cockpit Exec,243 000 kr(194 400 kr ex. moms),2018,Diesel,10 000 - 10 499 mil,Automat,/annons/uppsala/volkswagen_passat_alltrack_2_0_tdi_4motion_dsg_cockpit_exec/94660652
Passat,Volkswagen Passat Variant 2.0 TDI BlueMotion,75 000 kr,2012,Diesel,18 000 - 18 499 mil,Automat,/annons/vastmanland/volkswagen_passat_variant_2_0_tdi_bluemotion/94660142
Passat,Volkswagen Passat 2.0 TDI | R-Line | PDC | Carplay | Adaptiv,176 900 kr,2017,Diesel,12 000 - 12 499 mil,Automat,/annons/stockholm/volkswagen_passat_2_0_tdi___r_line___pdc___carplay___adaptiv/93356034
Passat,Volkswagen Passat Variant 1.4 TSI EcoFuel Drag 150hk,65 000 kr,2012,Miljöbränsle/Hybrid,17 000 - 17 499 mil,Manuell,/annons/vastmanland/volkswagen_passat_variant_1_4_tsi_ecofuel_drag_150hk/94659815
Passat,Volkswagen Passat R-Line 2.0 TDI 4M PANORAMA 190HK | P-VÄRMA,194 800 kr(155 840 kr ex. moms),2017,Diesel,12 500 - 12 999 mil,Automat,/annons/stockholm/volkswagen_passat_r_line_2_0_tdi_4m_panorama_190hk___p_varma/94659558
Passat,Volkswagen Passat SC 2.0 TDI 4M Aut R-Line 190hk Värmare+Dra,213 900 kr,2017,Diesel,8 000 - 8 499 mil,Automat,/annons/stockholm/volkswagen_passat_sc_2_0_tdi_4m_aut_r_line_190hk_varmare_dra/94659162
